label,f000,f001,f002,f003,f004,f005,f006,f007,f008,f009,f010,f011,f012,f013,f014,f015,f016,f017,f018,f019,f020,f021,f022,f023,f024,f025,f026,f027,f028,f029,f030,f031,f032,f033,f034,f035,f036,f037,f038,f039,f040,f041,f042,f043,f044,f045,f046,f047,f048,f049,f050,f051,f052,f053,f054,f055,f056,f057,f058,f059,f060,f061,f062,ts
YES,0.0,0.0,4.896307004287337e-08,0.29039466381073,-0.16868288815021515,-0.008491664193570614,0.4998249411582947,-0.44280731678009033,-0.011806892231106758,0.47217968106269836,-0.7603098750114441,-0.01596244052052498,0.26929762959480286,-0.843548595905304,-0.018300577998161316,0.34788477420806885,-0.7335439920425415,0.005314338486641645,0.38527634739875793,-0.9227933287620544,-0.005036505870521069,0.3766944110393524,-0.8032596707344055,-0.011684328317642212,0.3385891318321228,-0.7340798377990723,-0.015309104695916176,0.19395332038402557,-0.7449983358383179,0.0022661681286990643,0.2171240597963333,-0.9076841473579407,-0.01039437111467123,0.2159028798341751,-0.6267400979995728,-0.015719978138804436,0.21237418055534363,-0.5355488657951355,-0.016550080850720406,0.04276076704263687,-0.7153486609458923,-0.0030959290452301502,0.06411153823137283,-0.8798916339874268,-0.01873716711997986,0.08898402750492096,-0.5919198393821716,-0.01787872239947319,0.09171507507562637,-0.4923866391181946,-0.013288279063999653,-0.12402281165122986,-0.6614865064620972,-0.009129125624895096,-0.06507419049739838,-0.7883445620536804,-0.017991941422224045,-0.031588975340127945,-0.5988823771476746,-0.014040629379451275,-0.02919403836131096,-0.5120478868484497,-0.009103307500481606,1772622287.7393084
YES,0.0,0.0,-1.6830833615699703e-08,0.2748422622680664,-0.16647475957870483,-0.007259065750986338,0.47407788038253784,-0.44043222069740295,-0.010277431458234787,0.43908947706222534,-0.7319831252098083,-0.014386359602212906,0.23045147955417633,-0.7857073545455933,-0.01692100428044796,0.3460521399974823,-0.7244159579277039,0.003683538641780615,0.36215177178382874,-0.9321116805076599,-0.007181202061474323,0.33183553814888,-0.7710831761360168,-0.014587201178073883,0.3013218343257904,-0.6633267402648926,-0.018758881837129593,0.18993914127349854,-0.7273939251899719,-2.748279484876548e-06,0.19887083768844604,-0.8945485353469849,-0.012431066483259201,0.19291630387306213,-0.6314342021942139,-0.017727745696902275,0.19364064931869507,-0.5301731824874878,-0.018853267654776573,0.0400562547147274,-0.6918857097625732,-0.005822019185870886,0.049489982426166534,-0.8424609899520874,-0.019432350993156433,0.07165403664112091,-0.5861700773239136,-0.019280225038528442,0.08429160714149475,-0.4887641668319702,-0.015879405662417412,-0.11641545593738556,-0.6356778144836426,-0.012349843047559261,-0.07887861132621765,-0.7574354410171509,-0.018857069313526154,-0.044226158410310745,-0.5931088328361511,-0.015284152701497078,-0.026223646476864815,-0.5073023438453674,-0.011230156756937504,1772622287.8038185
YES,0.0,0.0,-2.5158490402077405e-08,0.2613350450992584,-0.18854574859142303,-0.00756416842341423,0.45467936992645264,-0.44469591975212097,-0.012317752465605736,0.4131203293800354,-0.7282978892326355,-0.018193481490015984,0.215749591588974,-0.8173671960830688,-0.022505752742290497,0.36307647824287415,-0.7421320676803589,0.0020738719031214714,0.38614192605018616,-0.9224315285682678,-0.01059595588594675,0.34599488973617554,-0.7990162372589111,-0.019116951152682304,0.2933827340602875,-0.7270632386207581,-0.023879583925008774,0.1975470632314682,-0.7638029456138611,-0.002361031249165535,0.20711956918239594,-0.9181666374206543,-0.01591835543513298,0.1841343343257904,-0.6406489014625549,-0.02121373824775219,0.1818244755268097,-0.5535065531730652,-0.02220127359032631,0.036737293004989624,-0.7294488549232483,-0.008952504023909569,0.03923267871141434,-0.8690928816795349,-0.02386963739991188,0.053334787487983704,-0.5944090485572815,-0.02256154827773571,0.06629452109336853,-0.5124033093452454,-0.018318025395274162,-0.13252854347229004,-0.6622017621994019,-0.01623661257326603,-0.10324973613023758,-0.7830097079277039,-0.023490043357014656,-0.07172027230262756,-0.6063758730888367,-0.018619772046804428,-0.052644770592451096,-0.5263674855232239,-0.013535819016397,1772622287.8358119
YES,0.0,0.0,-7.152380021580029e-08,0.2605896592140198,-0.1418922394514084,-0.010087475180625916,0.4642222225666046,-0.39987966418266296,-0.01561485230922699,0.41463321447372437,-0.6861578822135925,-0.02149803377687931,0.23612046241760254,-0.8163875937461853,-0.02557959035038948,0.36536023020744324,-0.7476190328598022,-0.0032013491727411747,0.36899879574775696,-0.9294220805168152,-0.017117556184530258,0.30780598521232605,-0.7491632103919983,-0.02548658475279808,0.2692440450191498,-0.651770293712616,-0.029952606186270714,0.18742336332798004,-0.7655697464942932,-0.006403649691492319,0.18095123767852783,-0.911105751991272,-0.019925206899642944,0.15876504778862,-0.6432309150695801,-0.024253983050584793,0.1683489978313446,-0.5684114694595337,-0.025126490741968155,0.021456971764564514,-0.7292230129241943,-0.011923831887543201,0.01267458125948906,-0.8457305431365967,-0.02713550627231598,0.023240521550178528,-0.5770383477210999,-0.024989141151309013,0.047698017209768295,-0.5051947236061096,-0.020651154220104218,-0.14389324188232422,-0.663843035697937,-0.018271973356604576,-0.1262686848640442,-0.7601577639579773,-0.025722527876496315,-0.10504583269357681,-0.5772202610969543,-0.02013944834470749,-0.08860251307487488,-0.5110905170440674,-0.014695191755890846,1772622287.8680673
YES,0.0,0.0,-1.1719452430725141e-07,0.2809176743030548,-0.08096274733543396,-0.01233991514891386,0.508686363697052,-0.27938151359558105,-0.018869563937187195,0.5151329636573792,-0.4944470524787903,-0.02531491592526436,0.38407325744628906,-0.6121928691864014,-0.0299322921782732,0.4149598181247711,-0.678256630897522,-0.00899683777242899,0.4103344976902008,-0.9119265079498291,-0.026325780898332596,0.3043842315673828,-0.7176746726036072,-0.03616181015968323,0.25121092796325684,-0.5315517783164978,-0.04057774320244789,0.21169334650039673,-0.7113760113716125,-0.010826478712260723,0.18670864403247833,-0.9190388917922974,-0.029240524396300316,0.12482872605323792,-0.655913233757019,-0.033729493618011475,0.1278085708618164,-0.46624699234962463,-0.03319953754544258,0.03098069131374359,-0.6989977955818176,-0.015321956016123295,-0.013170890510082245,-0.8492005467414856,-0.03298168629407883,-0.020483916625380516,-0.5935393571853638,-0.03068360686302185,0.025478890165686607,-0.4347887337207794,-0.025232968851923943,-0.12920638918876648,-0.6507607102394104,-0.02103046514093876,-0.16737976670265198,-0.7582829594612122,-0.030355509370565414,-0.16074751317501068,-0.5673787593841553,-0.026442836970090866,-0.11765897274017334,-0.4461294412612915,-0.02154865674674511,1772622287.901623
YES,0.0,0.0,-1.1842443825571536e-07,0.26782143115997314,-0.008873763494193554,-0.0166713148355484,0.4996568560600281,-0.12287155538797379,-0.02703118696808815,0.5208421945571899,-0.23637208342552185,-0.03687740117311478,0.39866867661476135,-0.3309051990509033,-0.044494107365608215,0.40940162539482117,-0.6610589623451233,-0.019769618287682533,0.4101189076900482,-0.9120228290557861,-0.042764581739902496,0.2993244528770447,-0.6581705808639526,-0.05445022135972977,0.24898771941661835,-0.4359102249145508,-0.05900726467370987,0.17373035848140717,-0.694234311580658,-0.02087324671447277,0.1250917613506317,-0.9003189206123352,-0.04770934581756592,0.05701914802193642,-0.5759358406066895,-0.054101359099149704,0.051255811005830765,-0.32359158992767334,-0.05302758887410164,-0.018650652840733528,-0.6706705093383789,-0.024747513234615326,-0.09554335474967957,-0.7354939579963684,-0.04872827231884003,-0.10991891473531723,-0.41020193696022034,-0.046680089086294174,-0.07127520442008972,-0.19670143723487854,-0.03961705416440964,-0.17607565224170685,-0.5991213321685791,-0.030163679271936417,-0.24777114391326904,-0.5992180705070496,-0.04377112165093422,-0.2497837394475937,-0.3489140272140503,-0.04114137962460518,-0.20415809750556946,-0.18354320526123047,-0.035980015993118286,1772622287.9484966
YES,0.0,0.0,4.2654711762679653e-08,0.48811739683151245,0.12730121612548828,-0.018708527088165283,0.850308358669281,0.1475428193807602,-0.031075067818164825,0.7157246470451355,0.23860938847064972,-0.04103800281882286,0.3064967393875122,0.3389023542404175,-0.04967404156923294,0.6261110305786133,-0.7797157764434814,-0.031075121834874153,0.512243390083313,-0.6605247259140015,-0.04823951795697212,0.41087353229522705,-0.1680176556110382,-0.05804094672203064,0.3637605309486389,0.059383854269981384,-0.06421124935150146,0.2056460976600647,-0.7984490990638733,-0.030944397673010826,0.09103319048881531,-0.6779424548149109,-0.048563841730356216,0.07997149229049683,-0.08938927203416824,-0.05313054099678993,0.09112360328435898,0.17181755602359772,-0.055333979427814484,-0.14565977454185486,-0.6838370561599731,-0.032037049531936646,-0.24620242416858673,-0.42139992117881775,-0.048565447330474854,-0.20460212230682373,0.07833179831504822,-0.04643496125936508,-0.14944572746753693,0.29477977752685547,-0.04293227568268776,-0.4016352891921997,-0.4791630804538727,-0.03482385352253914,-0.47704893350601196,-0.15022903680801392,-0.043687280267477036,-0.41051989793777466,0.1910189986228943,-0.04044702649116516,-0.33097681403160095,0.34134605526924133,-0.037516962736845016,1772622287.9730268
YES,0.0,0.0,1.2711119268260518e-07,0.5817529559135437,0.2253233939409256,-0.026065319776535034,0.9463241100311279,0.32317042350769043,-0.044048577547073364,0.6324453949928284,0.5348755717277527,-0.0574699304997921,0.11379387229681015,0.7247619032859802,-0.06891284137964249,0.6370813250541687,-0.6116387248039246,-0.053127747029066086,0.49851226806640625,-0.16914062201976776,-0.07753116637468338,0.3388725817203522,0.3406013250350952,-0.09081518650054932,0.2190229743719101,0.4211336672306061,-0.09882525354623795,0.1254599541425705,-0.7302437424659729,-0.0503527857363224,-0.048507872968912125,-0.11096177250146866,-0.07211737334728241,0.04313652962446213,0.36615344882011414,-0.0759538933634758,0.14156831800937653,0.3687824606895447,-0.07848992198705673,-0.28140318393707275,-0.6099902987480164,-0.048648983240127563,-0.38482800126075745,0.14285258948802948,-0.06531870365142822,-0.26217225193977356,0.5076069831848145,-0.05865750461816788,-0.11777891963720322,0.44327273964881897,-0.05308030918240547,-0.5583480596542358,-0.3891635239124298,-0.04986627772450447,-0.607964038848877,0.30521243810653687,-0.06092238798737526,-0.4927498400211334,0.5672444105148315,-0.05670998990535736,-0.3801698684692383,0.5342473983764648,-0.05290408805012703,1772622288.0117428
YES,0.0,0.0,1.2711119268260518e-07,0.5817529559135437,0.2253233939409256,-0.026065319776535034,0.9463241100311279,0.32317042350769043,-0.044048577547073364,0.6324453949928284,0.5348755717277527,-0.0574699304997921,0.11379387229681015,0.7247619032859802,-0.06891284137964249,0.6370813250541687,-0.6116387248039246,-0.053127747029066086,0.49851226806640625,-0.16914062201976776,-0.07753116637468338,0.3388725817203522,0.3406013250350952,-0.09081518650054932,0.2190229743719101,0.4211336672306061,-0.09882525354623795,0.1254599541425705,-0.7302437424659729,-0.0503527857363224,-0.048507872968912125,-0.11096177250146866,-0.07211737334728241,0.04313652962446213,0.36615344882011414,-0.0759538933634758,0.14156831800937653,0.3687824606895447,-0.07848992198705673,-0.28140318393707275,-0.6099902987480164,-0.048648983240127563,-0.38482800126075745,0.14285258948802948,-0.06531870365142822,-0.26217225193977356,0.5076069831848145,-0.05865750461816788,-0.11777891963720322,0.44327273964881897,-0.05308030918240547,-0.5583480596542358,-0.3891635239124298,-0.04986627772450447,-0.607964038848877,0.30521243810653687,-0.06092238798737526,-0.4927498400211334,0.5672444105148315,-0.05670998990535736,-0.3801698684692383,0.5342473983764648,-0.05290408805012703,1772622288.0373402
YES,0.0,0.0,-3.0004554396612093e-09,0.3147718012332916,-0.11834351718425751,-0.011617823503911495,0.5476690530776978,-0.2808445990085602,-0.021405184641480446,0.48053205013275146,-0.3206208050251007,-0.03153502196073532,0.21899832785129547,-0.269265353679657,-0.04070283845067024,0.3964373767375946,-0.7500471472740173,-0.01706664264202118,0.3480163812637329,-0.9374793171882629,-0.03606341779232025,0.29676735401153564,-0.6492444276809692,-0.04703156277537346,0.2823083996772766,-0.44660484790802,-0.05259770154953003,0.15737465023994446,-0.7151445746421814,-0.021245118230581284,0.09018266201019287,-0.8951818943023682,-0.041824571788311005,0.07886463403701782,-0.5528849959373474,-0.04795922338962555,0.08364719152450562,-0.34546083211898804,-0.04878026247024536,-0.043187595903873444,-0.6354719400405884,-0.027188090607523918,-0.1306486576795578,-0.7164689302444458,-0.04506349191069603,-0.09979434311389923,-0.38799113035202026,-0.04345568269491196,-0.043133608996868134,-0.20891636610031128,-0.038475438952445984,-0.20328845083713531,-0.5119497776031494,-0.03435393050312996,-0.2801716923713684,-0.5304219126701355,-0.04199135676026344,-0.2341378927230835,-0.30375340580940247,-0.03737803176045418,-0.16561824083328247,-0.17066459357738495,-0.0324905700981617,1772622288.0751255
YES,0.0,0.0,-6.527423579427705e-08,0.28793764114379883,-0.13183805346488953,-0.010032818652689457,0.5089023113250732,-0.36162278056144714,-0.016522809863090515,0.4622357189655304,-0.5309147238731384,-0.023688940331339836,0.2174903303384781,-0.5209094882011414,-0.029617877677083015,0.38524264097213745,-0.7416759133338928,-0.010165620595216751,0.357351690530777,-0.933961808681488,-0.02589326724410057,0.31204962730407715,-0.684739351272583,-0.03572297468781471,0.30112263560295105,-0.5013729333877563,-0.04109189286828041,0.16949260234832764,-0.728818416595459,-0.0140908844769001,0.13049179315567017,-0.9062493443489075,-0.029881728813052177,0.12965212762355804,-0.6402010321617126,-0.034445133060216904,0.14514699578285217,-0.47641614079475403,-0.03565908595919609,-0.010521396063268185,-0.6748426556587219,-0.020068461075425148,-0.06315173953771591,-0.7808482646942139,-0.03377882018685341,-0.02309234067797661,-0.5216280817985535,-0.032469045370817184,0.031965553760528564,-0.37727516889572144,-0.029343312606215477,-0.1593218445777893,-0.5849175453186035,-0.027413472533226013,-0.19915898144245148,-0.6324629783630371,-0.0324106439948082,-0.1562003493309021,-0.4448510408401489,-0.02828618325293064,-0.09864570945501328,-0.329428493976593,-0.02488906867802143,1772622288.1072009
YES,0.0,0.0,-1.1231524155164152e-07,0.25951042771339417,-0.14531943202018738,-0.01010730117559433,0.458357572555542,-0.3885582983493805,-0.014612028375267982,0.49059563875198364,-0.6220215559005737,-0.019653931260108948,0.37263408303260803,-0.7662286162376404,-0.022044729441404343,0.3769688308238983,-0.7371193170547485,-0.0006678683566860855,0.35697558522224426,-0.9341064691543579,-0.015231764875352383,0.29974234104156494,-0.7040359377861023,-0.023947324603796005,0.29940158128738403,-0.5906798839569092,-0.028488826006650925,0.22055451571941376,-0.7471702098846436,-0.003099809167906642,0.17291849851608276,-0.8977053761482239,-0.01641891896724701,0.1534966081380844,-0.6521786451339722,-0.02001231536269188,0.18611593544483185,-0.5824599862098694,-0.020661868155002594,0.07048813998699188,-0.7154549956321716,-0.008383752778172493,0.024378908798098564,-0.8028997778892517,-0.021110134199261665,0.031463611871004105,-0.58573979139328,-0.017481571063399315,0.08182761818170547,-0.5318224430084229,-0.013102508150041103,-0.07002869248390198,-0.658165693283081,-0.015064450912177563,-0.107582688331604,-0.6907874345779419,-0.019570009782910347,-0.09394635260105133,-0.5361201167106628,-0.013890912756323814,-0.06159355863928795,-0.48290306329727173,-0.008903922513127327,1772622288.1397204
YES,0.0,0.0,-8.856459743356027e-08,0.2511238753795624,-0.20122423768043518,-0.007262402214109898,0.4220981299877167,-0.4404437243938446,-0.011747334152460098,0.4492608904838562,-0.6822224855422974,-0.01725880429148674,0.32286736369132996,-0.8216957449913025,-0.02072713151574135,0.32750022411346436,-0.7090178728103638,0.0024962162133306265,0.3472781777381897,-0.9377553462982178,-0.01100182719528675,0.31835415959358215,-0.7159112691879272,-0.020745014771819115,0.28766122460365295,-0.5801420211791992,-0.02551676332950592,0.19301773607730865,-0.712128758430481,-0.0007717353291809559,0.21614544093608856,-0.9081421494483948,-0.013365094549953938,0.20409506559371948,-0.6546611785888672,-0.018834248185157776,0.18183404207229614,-0.547724187374115,-0.020290164276957512,0.058221545070409775,-0.6888992786407471,-0.006295186001807451,0.07769078761339188,-0.8294839262962341,-0.018282854929566383,0.08875869959592819,-0.5979964137077332,-0.015112005174160004,0.07936489582061768,-0.5029205679893494,-0.010276596993207932,-0.08644524961709976,-0.6435471177101135,-0.01276071835309267,-0.04826400429010391,-0.7423327565193176,-0.017752869054675102,-0.028174662962555885,-0.5814110636711121,-0.011288263835012913,-0.039109088480472565,-0.5005778670310974,-0.005169326905161142,1772622288.177269
YES,0.0,0.0,-7.164459248087951e-08,0.261557936668396,-0.17111322283744812,-0.005800211802124977,0.43938031792640686,-0.422674298286438,-0.010063936933875084,0.45007315278053284,-0.6970850229263306,-0.01569553092122078,0.29400330781936646,-0.8088208436965942,-0.020142225548624992,0.32916849851608276,-0.7155638933181763,-8.628059003967792e-05,0.3690800964832306,-0.9293904900550842,-0.010855513624846935,0.36418628692626953,-0.764931857585907,-0.017419135197997093,0.32684436440467834,-0.6446380615234375,-0.020601877942681313,0.1901465654373169,-0.7173503041267395,-0.004182552453130484,0.22453737258911133,-0.8818656802177429,-0.01587131805717945,0.22448889911174774,-0.6257111430168152,-0.0197073295712471,0.19306263327598572,-0.5058255791664124,-0.020447857677936554,0.05220324918627739,-0.6876387000083923,-0.009926931001245975,0.09461574256420135,-0.8345048427581787,-0.022597022354602814,0.11756908893585205,-0.5905879139900208,-0.020499592646956444,0.09513653069734573,-0.47530612349510193,-0.016358569264411926,-0.09854836016893387,-0.6362825632095337,-0.016219593584537506,-0.020844176411628723,-0.775149405002594,-0.023252518847584724,0.011817953549325466,-0.605897068977356,-0.018508536741137505,-0.005729665979743004,-0.501239538192749,-0.013583649881184101,1772622288.204971
YES,0.0,0.0,-6.251114825772675e-08,0.2853236794471741,-0.15794874727725983,-0.004070571158081293,0.45955291390419006,-0.4041078984737396,-0.006649523973464966,0.4790792465209961,-0.6894031167030334,-0.011069628410041332,0.3394980728626251,-0.8210611939430237,-0.014548125676810741,0.3444494903087616,-0.6861562132835388,0.004535925108939409,0.39433184266090393,-0.9189605116844177,-0.0051146820187568665,0.3936995267868042,-0.7645381689071655,-0.011023534461855888,0.36008527874946594,-0.6502596139907837,-0.01383308507502079,0.20770271122455597,-0.6977592706680298,0.00023464465630240738,0.25293752551078796,-0.8988502025604248,-0.011789271607995033,0.24472461640834808,-0.6283904314041138,-0.016160501167178154,0.21077202260494232,-0.5026856064796448,-0.016559261828660965,0.06903068721294403,-0.6826059222221375,-0.0056973956525325775,0.11920762807130814,-0.868097186088562,-0.019071869552135468,0.13235068321228027,-0.6011150479316711,-0.017159773036837578,0.10662030428647995,-0.47822314500808716,-0.012365681119263172,-0.09045148640871048,-0.6468439102172852,-0.01197590958327055,-0.009786177426576614,-0.814852774143219,-0.019812975078821182,0.02397257275879383,-0.6332446336746216,-0.015546668320894241,0.009005430154502392,-0.5184983015060425,-0.01048880536109209,1772622288.2357178
YES,0.0,0.0,-6.88773340584703e-08,0.2863725423812866,-0.15220674872398376,-0.005973274819552898,0.4783921241760254,-0.41344091296195984,-0.009445405565202236,0.47551655769348145,-0.721652626991272,-0.014197610318660736,0.31213679909706116,-0.8463032841682434,-0.017813794314861298,0.36332231760025024,-0.7046728730201721,0.002460906747728586,0.4110221564769745,-0.9116174578666687,-0.008282995782792568,0.3931189477443695,-0.7447458505630493,-0.015107602812349796,0.3555217683315277,-0.6385608315467834,-0.018711652606725693,0.21745260059833527,-0.7252767086029053,-0.0016019836766645312,0.26210376620292664,-0.9214001893997192,-0.014047056436538696,0.24459417164325714,-0.634951651096344,-0.018431169912219048,0.21163798868656158,-0.5113087296485901,-0.018897486850619316,0.06894059479236603,-0.7098650336265564,-0.007475781720131636,0.11837392300367355,-0.8970892429351807,-0.021477527916431427,0.12476181238889694,-0.6151073575019836,-0.01927906461060047,0.09914083778858185,-0.49570930004119873,-0.014261319302022457,-0.0999278575181961,-0.6670246124267578,-0.013833689503371716,-0.020746659487485886,-0.8392118215560913,-0.021813971921801567,0.011068064719438553,-0.6498468518257141,-0.017253417521715164,-0.0031868156511336565,-0.538275957107544,-0.012092342600226402,1772622288.2832677
YES,0.0,0.0,-1.296655511850986e-07,0.2653740644454956,-0.14692401885986328,-0.00855290237814188,0.46226948499679565,-0.39788350462913513,-0.013326399959623814,0.4592934846878052,-0.6564024686813354,-0.01876501739025116,0.33150026202201843,-0.8048996925354004,-0.02236805111169815,0.3739657998085022,-0.6954048871994019,-0.002965445863083005,0.39152827858924866,-0.9201585650444031,-0.017056744545698166,0.33875319361686707,-0.6896454095840454,-0.025242406874895096,0.310017853975296,-0.5535860657691956,-0.028908640146255493,0.21631275117397308,-0.715673565864563,-0.005322829820215702,0.23679743707180023,-0.8943917751312256,-0.01872383803129196,0.20520296692848206,-0.6319339871406555,-0.022161314263939857,0.18770726025104523,-0.5336340665817261,-0.022498542442917824,0.06573597341775894,-0.7011511921882629,-0.009876688942313194,0.09634408354759216,-0.8617025017738342,-0.023473303765058517,0.09114529937505722,-0.6088313460350037,-0.01949036680161953,0.08318303525447845,-0.5083150267601013,-0.014185271225869656,-0.0870029628276825,-0.6660080552101135,-0.015310381539165974,-0.034819696098566055,-0.7786444425582886,-0.022234126925468445,-0.021769963204860687,-0.5981447696685791,-0.01654416136443615,-0.03084186464548111,-0.5106373429298401,-0.010966883040964603,1772622288.3149376
YES,0.0,0.0,-1.296655511850986e-07,0.2653740644454956,-0.14692401885986328,-0.00855290237814188,0.46226948499679565,-0.39788350462913513,-0.013326399959623814,0.4592934846878052,-0.6564024686813354,-0.01876501739025116,0.33150026202201843,-0.8048996925354004,-0.02236805111169815,0.3739657998085022,-0.6954048871994019,-0.002965445863083005,0.39152827858924866,-0.9201585650444031,-0.017056744545698166,0.33875319361686707,-0.6896454095840454,-0.025242406874895096,0.310017853975296,-0.5535860657691956,-0.028908640146255493,0.21631275117397308,-0.715673565864563,-0.005322829820215702,0.23679743707180023,-0.8943917751312256,-0.01872383803129196,0.20520296692848206,-0.6319339871406555,-0.022161314263939857,0.18770726025104523,-0.5336340665817261,-0.022498542442917824,0.06573597341775894,-0.7011511921882629,-0.009876688942313194,0.09634408354759216,-0.8617025017738342,-0.023473303765058517,0.09114529937505722,-0.6088313460350037,-0.01949036680161953,0.08318303525447845,-0.5083150267601013,-0.014185271225869656,-0.0870029628276825,-0.6660080552101135,-0.015310381539165974,-0.034819696098566055,-0.7786444425582886,-0.022234126925468445,-0.021769963204860687,-0.5981447696685791,-0.01654416136443615,-0.03084186464548111,-0.5106373429298401,-0.010966883040964603,1772622288.3405879
YES,0.0,0.0,-4.5210295951392254e-08,0.3367967903614044,-0.05453877151012421,-0.018144050613045692,0.5846490263938904,-0.19339671730995178,-0.030903849750757217,0.5379921197891235,-0.25498560070991516,-0.04290753975510597,0.30674615502357483,-0.2657223045825958,-0.05351792275905609,0.4452107548713684,-0.8158958554267883,-0.02430429309606552,0.37826183438301086,-0.9256886839866638,-0.048561014235019684,0.29766714572906494,-0.5716519355773926,-0.06254791468381882,0.2780904173851013,-0.3150974214076996,-0.06892648339271545,0.18143686652183533,-0.7992491722106934,-0.025452902540564537,0.09433089941740036,-0.8210002779960632,-0.05101915821433067,0.061728011816740036,-0.43034324049949646,-0.058478306978940964,0.07159672677516937,-0.18049198389053345,-0.059238966554403305,-0.0447259284555912,-0.7226218581199646,-0.029137123376131058,-0.14365649223327637,-0.6673290729522705,-0.05258454754948616,-0.12820035219192505,-0.29410916566848755,-0.0518021285533905,-0.07638033479452133,-0.07284283638000488,-0.046047139912843704,-0.23009003698825836,-0.6088376045227051,-0.034548282623291016,-0.31198227405548096,-0.5024878978729248,-0.04826018586754799,-0.27826303243637085,-0.22624799609184265,-0.04622608423233032,-0.21202220022678375,-0.057901181280612946,-0.04166020452976227,1772622288.385207
YES,0.0,0.0,1.2008780458927504e-07,0.339699923992157,0.1461711823940277,-0.017430465668439865,0.488419771194458,0.3354126513004303,-0.03197773918509483,0.37537238001823425,0.5962848663330078,-0.04419493302702904,0.100603386759758,0.7863166928291321,-0.05593280866742134,0.24472957849502563,-0.14801299571990967,-0.042709119617938995,0.17529761791229248,0.21698449552059174,-0.06184360757470131,0.12499534338712692,0.5943959951400757,-0.0713738426566124,0.06715968251228333,0.7939856052398682,-0.07627808302640915,-0.06361013650894165,-0.15741434693336487,-0.04289025813341141,-0.13803710043430328,0.3560977578163147,-0.061170220375061035,-0.12729673087596893,0.7139179110527039,-0.06331808120012283,-0.12631700932979584,0.8466942310333252,-0.0644117072224617,-0.30981191992759705,-0.06690799444913864,-0.04313281551003456,-0.3522409498691559,0.502576470375061,-0.06006920337677002,-0.30885133147239685,0.800552487373352,-0.0548994205892086,-0.26825031638145447,0.9120162129402161,-0.04915333539247513,-0.46323245763778687,0.0842299610376358,-0.04499993473291397,-0.486515611410141,0.5561401844024658,-0.05578825622797012,-0.4252662658691406,0.8047295212745667,-0.05068008229136467,-0.37046176195144653,0.9288371801376343,-0.04563482105731964,1772622288.4120798
YES,0.0,0.0,1.4725137020832335e-07,0.41161400079727173,0.22103595733642578,-0.028262214735150337,0.5946115851402283,0.4613339900970459,-0.050001706928014755,0.4559495449066162,0.7998456358909607,-0.06622333079576492,0.14197972416877747,0.9898571372032166,-0.0809009000658989,0.3821738362312317,-0.15631043910980225,-0.06724295020103455,0.2735452651977539,0.5589506030082703,-0.09045010060071945,0.23358812928199768,0.7497287392616272,-0.10075456649065018,0.16276110708713531,0.6775299906730652,-0.10606499016284943,-0.0006998108583502471,-0.2495483011007309,-0.06206778436899185,-0.12351882457733154,0.6714028120040894,-0.07890254259109497,-0.027170727029442787,0.7054497599601746,-0.07689899206161499,0.014649398624897003,0.5088366866111755,-0.07744946330785751,-0.30214059352874756,-0.14547988772392273,-0.057095181196928024,-0.3346542716026306,0.7403103113174438,-0.06783413141965866,-0.2107844352722168,0.7555828094482422,-0.056776490062475204,-0.15333127975463867,0.5879212021827698,-0.04967901483178139,-0.5224928855895996,0.022583402693271637,-0.055619556456804276,-0.4847772717475891,0.696613609790802,-0.06435204297304153,-0.3890504240989685,0.7153961658477783,-0.05877712368965149,-0.36509713530540466,0.595645546913147,-0.054071616381406784,1772622288.475691
YES,0.0,0.0,1.1572317504260354e-07,0.4469727575778961,0.22360363602638245,-0.02642623893916607,0.639434278011322,0.42342492938041687,-0.047195710241794586,0.4526331126689911,0.7604133486747742,-0.0627368912100792,0.08473870158195496,0.9963898062705994,-0.0773482397198677,0.43088969588279724,-0.2809440791606903,-0.06295138597488403,0.23764224350452423,0.4565528631210327,-0.08369214087724686,0.2102871686220169,0.6933992505073547,-0.09331358224153519,0.19236604869365692,0.579646110534668,-0.0989842638373375,0.009452955797314644,-0.38183003664016724,-0.05851662531495094,-0.17297646403312683,0.5695066452026367,-0.07447904348373413,-0.10288681089878082,0.6991416215896606,-0.07440342009067535,-0.06632082909345627,0.505770206451416,-0.07657584547996521,-0.3211723268032074,-0.2983185350894928,-0.054004985839128494,-0.39179083704948425,0.6220903396606445,-0.06528344005346298,-0.2893112301826477,0.7331125140190125,-0.058159563690423965,-0.2322714477777481,0.5516512989997864,-0.053954917937517166,-0.5596872568130493,-0.13483941555023193,-0.05240903049707413,-0.5275837182998657,0.5787540078163147,-0.06008800491690636,-0.4494592845439911,0.6831480860710144,-0.05558738484978676,-0.4388476312160492,0.5736700296401978,-0.05249042809009552,1772622288.507367
